,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,logK,porosity,litho_measured,soil_class,litho_main,K_Barr,K_AlyamaniSen,K_Shepherd,K_VanBaaren,K_Bear_KozenyCarman
3217,0.0,0.0,0.0,0.0,0.018113,0.533634,0.722014,0.826412,0.546443,0.378961,0.478419,0.271234,0.185793,0.32409,0.665881,0.778559,0.762234,1.548438,5.348953,13.197906,22.13675,22.816515,18.488026,9.2313,0.740323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.7708520116421442,,Z,zs1,Z,0.038477433617202496,0.03983570462880116,0.022989297759737157,0.023383135940278837,0.05218704873042263
3218,0.0,0.0,0.0,0.0,0.0,0.238298,0.455882,0.57975,0.439383,0.384854,0.566448,0.406019,0.30416,0.378183,0.630369,0.72328,0.592563,0.829927,3.177332,8.471722,17.162068,20.20112,20.110296,14.491365,6.734299,1.887215,0.941621,0.293845,0.0,0.0,0.0,0.0,13.0,1.1139433523068367,,Z,zs1,Z,0.048148999633121824,0.05022033189132282,0.02760340553399549,0.023265123451130416,0.06530462023983395
3219,0.0,0.0,0.0,0.0,0.0,0.231473,0.445639,0.528276,0.359739,0.274739,0.36639,0.308667,0.256604,0.255929,0.369981,0.570305,0.89385,1.031254,1.373755,2.585909,6.71439,11.306351,17.705187,19.750097,16.957984,9.754885,5.692878,2.03079,0.234926,0.0,0.0,0.0,21.0,1.3222192947339193,,Z,zs1,Z,0.06422773264265302,0.06586050936866811,0.04207014274141494,0.042780351655001644,0.08711224991284612
3220,0.0,0.0,0.0,0.0,0.0,0.238056,0.468556,0.561593,0.369678,0.284572,0.36205,0.27483,0.211367,0.223115,0.347631,0.510198,0.738805,0.94372,1.754876,3.90341,8.526446,13.037741,17.721566,18.655789,15.328771,8.554907,4.970291,1.788306,0.223723,0.0,0.0,0.0,16.0,1.2041199826559248,,Z,zs1,Z,0.05655839249972378,0.057978831924309394,0.03914690136550333,0.042171835810754406,0.0767103028456099
3221,0.0,0.0,0.0,0.0,0.365542,1.050192,1.563876,1.885943,1.280038,0.98435,1.139632,0.768079,0.646237,0.762296,1.129996,1.526367,2.656957,4.668448,8.79011,13.794352,18.008129,16.082841,12.935918,6.578178,1.944147,0.09842,0.48765,0.720512,0.131789,0.0,0.0,0.0,0.35,-0.4559319556497244,,Z,zs2,Z,0.003782328452689043,0.00214963581058118,0.0188337939757921,0.007960828210809628,0.005129982452538069
3222,0.0,0.0,0.0,0.0,0.108454,0.654665,0.980401,1.235191,0.838594,0.634526,0.728096,0.49215,0.387747,0.456235,0.725034,1.033712,1.87622,3.567472,7.705768,14.27104,20.951984,20.196929,15.666002,7.315951,0.173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.7993405494535817,,Z,zs1,Z,0.020898596425025576,0.020726182319213613,0.02057983087846626,0.014096380757935607,0.02834482364080135
3223,0.0,0.0,0.0,0.0,0.0,0.070494,0.584925,0.98044,0.776289,0.595316,0.788359,0.907958,1.179684,1.857879,3.664884,6.281974,10.326173,12.637701,14.960907,14.826956,12.73171,8.170202,4.887982,1.739823,0.061053,0.219803,0.763773,0.783564,0.20215,0.0,0.0,0.0,0.8800000000000001,-0.0555173278498313,,Z,zs1,Z,0.008707614786841579,0.008663823133823554,0.011306867583324921,0.006626680769018226,0.011810161814001177
3224,0.0,0.0,0.0,0.0,0.0,0.0,0.248073,0.649004,0.443097,0.293242,0.375677,0.528868,0.661304,0.942995,1.941363,4.009576,8.167986,11.800289,15.65992,16.811426,15.35475,10.433439,6.714607,2.699863,0.112709,0.033681,0.78352,1.069911,0.2647,0.0,0.0,0.0,0.25,-0.6020599913279624,,Z,zs1,Z,0.015498539029013906,0.015997288624631966,0.013523883683417285,0.010463540161549335,0.0210207109861895
3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055522,0.285529,0.441668,0.724782,1.686144,3.785752,8.052943,11.922504,16.137611,17.62062,16.137129,10.728284,6.649114,2.704222,0.537222,0.664575,1.269839,0.566482,0.03006,0.0,0.0,0.0,2.6,0.414973347970818,,Z,zs1,Z,0.018558338915913544,0.019338911415304444,0.014069598111628237,0.010890835838804345,0.02517072596358089
3226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042879,0.236016,0.36733,0.569508,1.338,3.250001,7.426865,11.445685,15.779761,17.413852,16.316983,11.420429,7.653927,3.343862,0.35827,0.23187,1.351052,1.258004,0.195706,0.0,0.0,0.0,3.8,0.5797835966168101,,Z,zs1,Z,0.019937872090911322,0.0208625800297047,0.014715624546030337,0.010921053386383267,0.02704179059187919
3227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009492,0.147497,0.334017,0.346391,0.363584,1.791284,6.12231,13.643469,21.033153,24.110768,17.973145,10.243882,3.829976,0.051032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.9444826721501688,,Z,zs1,Z,0.036628574960888546,0.03865831995998848,0.018108667957521675,0.017248148151817272,0.049679436664799244
3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03294,0.173896,0.239195,0.392813,1.56181,4.32568,9.628205,16.164942,21.917572,20.017068,16.218757,7.773344,1.553778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.1139433523068367,,Z,zs1,Z,0.038868284355075514,0.04083844941488008,0.0213031075608296,0.016590894367149427,0.05271716065801703
3229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049131,0.273115,0.329478,0.359554,0.993085,3.381753,9.079026,14.652671,19.893434,20.463528,16.480948,8.987807,4.278262,0.778208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.7634279935629373,,Z,zs1,Z,0.020717567391854153,0.02178998246846182,0.012745018359474945,0.011672708596925867,0.028099293466680938
3230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036092,0.172044,0.191399,0.267192,0.848833,2.629693,6.67082,10.800165,15.539262,18.120239,18.153402,13.419812,9.086269,3.972631,0.092149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.8512583487190752,,Z,zs1,Z,0.022828685506316254,0.02397521747970822,0.01541226958126781,0.015856163261476378,0.030962608754576227
3231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14273,0.243006,0.345151,0.607276,1.364205,2.725612,5.409838,8.205199,12.331706,15.899494,17.883526,14.526919,10.77629,5.665829,1.942826,0.75087,0.851712,0.327811,0.0,0.0,0.0,0.0,5.9,0.7708520116421442,,Z,zs1,Z,0.02129475763398759,0.021956202933133367,0.01754511457432526,0.014853549421338711,0.028882138174896488
3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098529,0.158119,0.278193,0.668818,1.432728,3.04723,5.033784,8.521918,12.888465,17.617012,17.343224,15.718901,9.635641,4.092092,1.234161,1.440428,0.743994,0.04676,0.0,0.0,0.0,11.0,1.041392685158225,,Z,zs1,Z,0.03032544324120035,0.031245794921659895,0.022731975415611845,0.015077905722224946,0.041130481828513685
3233,0.0,0.0,0.0,0.0,0.0,0.0,0.106849,0.338704,0.224852,0.14865,0.216489,0.317958,0.508464,0.954874,2.176413,4.234504,7.938717,11.169692,15.329278,17.683892,17.30944,11.899565,7.06077,2.341598,0.039291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000000000001,-0.1307682802690237,,Z,zs1,Z,0.016285321112806193,0.01676908770957136,0.01393343525704928,0.010534427639319086,0.02208782568400382
3234,0.0,0.0,0.0,0.0,0.0,0.0,0.188461,0.36428,0.292761,0.220906,0.455132,0.750548,1.147248,2.028542,4.28338,7.464785,12.045921,14.253741,16.17748,15.25742,12.464807,7.624741,4.214967,0.764882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4313637641589873,,Z,zs1,Z,0.011015656723272819,0.011330042853299823,0.010618234198916816,0.007321081212598914,0.01494056542165097
3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02395,0.141582,0.259864,0.451545,1.175206,3.656676,8.695759,15.963152,19.040369,19.651178,15.456042,8.818827,3.526831,1.973914,1.033892,0.131213,0.0,0.0,0.0,5.3,0.724275869600789,,Z,zs1,Z,0.057406347845338754,0.060367464090741674,0.030004550445452426,0.03297702053435932,0.0778603870061878
3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021983,0.131735,0.232973,0.164104,0.591794,2.651078,7.732775,15.216691,22.626484,21.799744,17.699769,9.284979,1.845889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.1139433523068367,,Z,zs1,Z,0.04674551861870853,0.04923306840001443,0.022820314206192106,0.01708814302601592,0.063401075091265
3237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019757,0.177526,0.673584,1.528177,2.270752,3.607352,6.162724,10.999606,14.665308,17.866841,16.975088,12.634221,6.54081,3.816937,1.751687,0.309629,0.0,0.0,0.0,13.0,1.1139433523068367,,Z,zs1,Z,0.04880151464090501,0.05013532179560986,0.03478122218525066,0.02986350965994192,0.06618962813426094
3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035763,0.236341,0.597622,1.26658,2.517333,5.841015,11.52542,19.533086,21.039952,19.296229,12.338208,4.163396,0.377465,0.497897,0.672672,0.061022,0.0,0.0,0.0,12.0,1.0791812460476249,,Z,zs1,Z,0.04729586246506726,0.04951934451105651,0.02526434211947753,0.023878514264504595,0.06414750795927134
3239,0.0,0.0,0.319253,2.39557,1.945302,3.629501,5.579201,8.218181,9.116854,11.595052,15.878399,8.840971,4.659134,2.948198,2.323044,1.593914,1.130303,0.980077,1.617851,2.296903,2.970277,2.945848,2.682121,1.954839,1.367972,1.127433,1.1485,0.629803,0.105499,0.0,0.0,0.0,0.00057,-3.2441251443275085,,L,lz3,L,4.813861264623316e-06,1.5383737439658944e-05,0.0008536249756380068,3.829100594391653e-05,6.529053234103295e-06
3240,0.0,0.0,0.0,0.0,0.379885,1.100817,1.56392,1.639255,1.038975,0.858762,1.382217,1.800557,2.761174,4.581611,8.170645,11.172619,13.732473,12.790477,12.204838,10.210273,7.683714,4.439168,2.323825,0.164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.7958800173440752,,Z,zs2,Z,0.003244003772262584,0.0030014945613446096,0.007185421266550431,0.00283854256484462,0.004399851212245453
3241,0.0,0.0,0.0,0.0,0.132122,0.524817,0.869775,1.233085,1.017413,0.885567,1.28495,1.412884,2.185647,3.781001,6.91847,9.586246,11.964237,11.578245,11.950057,11.355015,10.071216,6.958065,4.438947,1.811902,0.040342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.8860566476931632,,Z,zs1,Z,0.004811748813332982,0.004668925664726236,0.00875448135523936,0.0029636647209261924,0.0065261881106253115
3242,0.0,0.0,0.430788,2.942055,2.323849,3.939807,6.784366,13.412263,15.992929,16.990917,18.96254,9.225527,4.298722,2.358421,1.57518,0.71794,0.044697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,-4.036212172654444,,L,lz1,L,4.459450838161233e-06,1.578648934239162e-06,0.0004300050924400938,5.514191213179624e-05,6.048365400804623e-06
3243,0.0,0.0,0.510898,3.480315,2.492735,4.605472,7.702676,13.374106,14.050507,13.6228,14.643969,7.113882,3.350748,2.056118,1.896528,1.670083,1.595939,1.473786,1.823867,1.811987,1.478323,0.918649,0.298062,0.028551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,-3.3872161432802645,,K,ks4,L,2.290424018277281e-06,6.121127494962252e-06,0.00043772735662482944,3.881704468495651e-05,3.1065083769445367e-06
3244,0.0,0.0,0.410785,3.036536,2.864122,5.390446,8.171382,11.974237,10.592587,10.167851,11.790808,6.858428,4.005975,2.849105,2.50539,1.916059,1.825922,2.017111,2.797891,3.079216,2.979943,2.33141,1.688163,0.730813,0.015822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500000000000001e-05,-4.187086643357144,,K,ks4,L,1.6368426016769165e-06,1.625637599351695e-05,0.0005669067550127561,1.492407443443841e-06,2.220054109314467e-06
3245,0.0,0.0,0.0,0.0,0.0,0.144168,0.496143,0.677747,0.601366,0.69719,1.629402,2.162259,2.610894,3.720835,6.601919,10.043906,14.287459,14.854636,14.639974,11.707586,8.038889,4.38425,2.501504,0.199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.3424226808222063,,Z,zs1,Z,0.005447721482598446,0.005347199185441708,0.008104148658868179,0.004672898640956627,0.00738875958595716
3246,0.0,0.0,0.0,0.0,0.0,0.0,0.182398,0.361266,0.274824,0.205397,0.397602,0.640523,0.811997,1.365427,3.340305,7.078249,13.212931,16.790063,19.162805,16.981783,11.758485,5.376157,1.959933,0.099855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.568201724066995,,Z,zs1,Z,0.013020064488436742,0.013510344484455311,0.010254855675276345,0.00784103219296851,0.017659149170164826
3247,0.0,0.0,0.0,0.0,0.120207,0.49429,0.82698,1.076826,0.731383,0.588327,0.830529,0.869258,0.783655,0.769074,1.35755,3.216748,8.091789,12.499455,17.162067,18.222853,15.877363,9.878442,5.458272,1.144929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.041392685158225,,Z,zs1,Z,0.01269788193703424,0.012845841647055047,0.012685074677042022,0.010147391940921959,0.017222172092186912
3248,0.0,0.0,0.0,0.0,0.0,0.348342,0.571001,0.720111,0.474462,0.361748,0.451627,0.411001,0.408391,0.509708,0.988342,2.160655,4.959697,8.178091,12.559492,15.901738,17.257816,13.666464,10.237527,5.799824,2.410976,0.921801,0.530918,0.170266,0.0,0.0,0.0,0.0,1.7,0.2304489213782739,,Z,zs1,Z,0.01835912776943239,0.018740985880076534,0.017052180768837813,0.014339600897155596,0.024900535339318273
3249,0.0,0.0,0.0,0.0,0.0,0.261948,0.515287,0.657841,0.4489,0.34262,0.419656,0.30779,0.242515,0.289953,0.525471,0.864841,1.411002,2.019117,3.695131,7.195291,12.823538,16.813195,19.04091,16.166169,9.863557,3.758828,1.584972,0.703196,0.048272,0.0,0.0,0.0,9.9,0.99563519459755,,Z,zs1,Z,0.0355488887236056,0.03568554002031681,0.030269026204424117,0.02872573051665926,0.04821505526038404
3250,0.0,0.0,0.0,0.0,0.0,0.060667,0.419909,0.471394,0.300323,0.204069,0.224817,0.161509,0.119511,0.109617,0.153124,0.251819,0.461288,0.714265,1.48511,3.556491,8.332166,13.503809,19.109367,20.408136,16.322612,8.422564,4.390769,0.816665,0.0,0.0,0.0,0.0,21.0,1.3222192947339193,,Z,zs1,Z,0.0702883635291623,0.07304734996561242,0.03964712142418044,0.04481152086887076,0.09533230020408896
3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149101,0.159724,0.310673,0.497196,0.718443,1.451366,3.822222,7.966047,14.185333,17.16359,18.759415,16.087064,11.062701,5.299647,2.230724,0.136752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,-0.0409586076789063,,Z,zs1,Z,0.013257155470884043,0.013832976554798393,0.01000350814508605,0.007936458765291084,0.017980716319824962
3252,0.0,0.0,0.0,0.0,0.022083,0.041587,0.104728,0.103967,0.24822,0.288074,0.950574,2.019964,3.174422,4.856235,8.076204,10.757025,13.340359,12.585227,11.841454,9.51068,7.019203,4.453343,2.942522,1.106744,0.038546,0.454423,1.485263,1.385066,0.649682,0.264147,1.054813,1.225444,0.81,-0.0915149811213502,,Z,zs1,Z,0.006238535105240922,0.0063642025054650555,0.008220410029108194,0.0033179456849394278,0.008461342270969549
3253,0.0,0.0,0.391537,2.527358,2.200805,4.191385,6.999749,11.662759,12.577585,13.196895,15.001607,7.424434,3.566223,2.217151,2.00126,1.783411,1.824838,1.873772,2.44694,2.628909,2.385302,1.702633,1.119259,0.264142,0.012048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000001e-05,-4.050609993355087,,L,lz3,L,3.965124319943721e-06,5.496780939800612e-06,0.0005583103614605914,4.346401727353961e-05,5.37790898857073e-06
3254,0.0,0.0,0.394202,2.384899,2.338867,4.554207,7.830283,12.44533,11.904574,11.53575,12.713097,6.478909,3.38468,2.322651,2.183975,1.928436,2.086539,2.401629,3.268394,3.48165,2.975735,1.929122,1.203533,0.244436,0.009102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-3.5228787452803374,,K,ks4,L,3.4055723783424207e-06,6.570501316689663e-06,0.0005553137622346835,3.937949840987174e-05,4.618987155735851e-06
3255,0.0,0.0,0.0,0.0,0.416598,1.040524,1.766233,3.063558,3.40979,4.024772,6.223629,5.116802,4.479119,4.744754,6.048804,6.709523,7.814688,8.017638,9.168087,9.257843,8.245348,5.598331,3.515537,1.312954,0.025468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,-0.2218487496163562,,Z,zs3,Z,0.0002126460629492201,2.459116119065233e-06,0.005983580958453819,0.0026536924244524233,0.00028841243831038803
3256,0.0,0.0,0.0,0.0,0.0,0.06517,0.424334,0.647045,0.59859,0.682938,1.509777,2.725183,4.111383,5.919236,8.994695,10.808203,12.39627,11.563141,11.5499,10.149754,7.858185,4.683438,2.619767,0.907939,0.227664,0.658545,0.718993,0.17985,0.0,0.0,0.0,0.0,1.1,0.041392685158225,,Z,zs1,Z,0.004513362075825706,0.004493825081484432,0.007407156192177574,0.0031017623237445074,0.006121485360287979
3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01238,0.317337,0.556178,0.723638,1.128455,2.459041,4.917724,9.262984,12.493847,15.902012,16.779351,15.175923,10.028829,6.043681,2.120017,0.071867,0.291505,0.938738,0.699765,0.076728,0.0,0.0,0.0,4.2,0.6232492903979004,,Z,zs1,Z,0.015718107287928103,0.016320249175842884,0.013058145354736695,0.010632428824822224,0.0213185120178697
3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058735,0.250417,0.328977,0.509488,1.17583,2.682994,5.886891,9.130869,13.232147,15.919011,16.596207,12.839487,9.528524,5.314358,2.155501,1.141902,1.530423,1.388907,0.329331,0.0,0.0,0.0,11.0,1.041392685158225,,Z,zs1,Z,0.021482772641032467,0.02238534062883341,0.01701118680020932,0.014983233114196672,0.029137143444538882
3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009859,0.135956,0.269972,0.620379,1.392744,3.381398,6.241166,10.970913,15.896073,19.416404,16.563846,12.990294,6.755322,2.488179,0.829662,1.067726,0.872188,0.09792,0.0,0.0,0.0,6.7,0.8260748027008264,,Z,zs1,Z,0.029467964961340992,0.03073603426208929,0.01989794823696956,0.01565092981186769,0.03996748168610571
3260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144897,0.305998,0.417579,0.728574,1.822755,4.086491,8.409615,12.125671,16.225409,17.721568,16.300662,10.802464,6.546351,2.463402,0.262978,0.394248,0.912474,0.328863,0.0,0.0,0.0,0.0,7.1,0.8512583487190752,,Z,zs1,Z,0.018012935031579358,0.018752839308122174,0.01379501228679745,0.010876282478311844,0.02443099317961515
3261,0.0,0.0,0.0,0.0,0.0,0.0,0.40911,0.563499,0.412363,0.264903,0.368167,0.515347,0.776774,1.378956,2.919895,5.118445,8.431139,10.469739,12.998642,14.134048,13.987855,10.685679,7.904964,4.326425,1.635139,0.856699,0.998824,0.729548,0.113838,0.0,0.0,0.0,3.1,0.4913616938342727,,Z,zs1,Z,0.011825557210356418,0.011931987359749718,0.014021645258891036,0.009410283200894971,0.01603903567324614
3262,0.0,0.0,0.0,0.0,0.0,0.0,0.188629,0.395143,0.278304,0.182989,0.191805,0.163644,0.212989,0.407356,0.96005,1.884251,3.596579,5.386455,8.377934,11.790747,15.314786,15.009383,14.018745,10.208321,5.762838,2.648533,1.977027,0.970092,0.073399,0.0,0.0,0.0,4.4,0.6434526764861874,,Z,zs1,Z,0.023183708944878634,0.023376354514426396,0.022917813337219917,0.013775423445986082,0.03144412801786757
3263,0.0,0.0,0.31318,3.254616,1.834431,3.510548,6.187668,10.979515,12.864887,14.827663,17.914935,8.977219,4.264852,2.52285,2.007635,1.366961,0.823205,0.583635,1.08377,1.496335,1.633438,1.425521,1.099584,0.48528,0.096706,0.187203,0.213079,0.045285,0.0,0.0,0.0,0.0,0.0012,-2.920818753952376,,L,lz3,L,4.778097698963722e-06,4.319045629299415e-06,0.0005675572943957326,4.8303455019613596e-05,6.48054701192593e-06
3264,0.0,0.0,0.375379,3.443928,2.345853,4.511432,7.90523,13.928919,14.608343,13.814988,14.080485,6.490698,2.965666,1.771808,1.575217,1.343002,1.281332,1.281087,1.79772,2.081082,2.011246,1.427066,0.888391,0.071129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,-3.3767507096021,,L,lz3,L,2.8078497525478966e-06,3.9373118116780975e-06,0.0004212337127512115,9.07372919525092e-06,3.808294319255483e-06
3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036509,0.232842,0.532812,0.893735,1.362402,3.105724,7.424671,14.337142,19.065509,20.694231,16.76101,9.118424,3.245792,1.93209,1.127035,0.130074,0.0,0.0,0.0,12.0,1.0791812460476249,,Z,zs1,Z,0.05747367417899558,0.060091569491987136,0.030996159547722026,0.03272205570349569,0.07795170189715332
3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011526,0.094791,0.212547,0.451745,0.879331,1.568026,3.365247,6.748417,11.925464,14.733746,16.612128,14.954287,11.324479,6.830103,5.102968,2.53683,0.685017,0.109862,0.760173,1.093313,15.0,1.1760912590556811,,Z,zs1,Z,0.05355443692910872,0.0558717651149314,0.03526222062708248,0.030337338219240104,0.07263602966753532
3267,0.0,0.0,0.0,0.0,0.098719,0.378896,0.608116,0.691358,0.439529,0.382742,1.096218,1.795135,2.44703,3.598678,6.081666,8.480499,11.266863,11.689015,12.500425,11.769721,10.021072,6.659259,4.319493,2.062447,0.838673,0.913336,1.08827,0.670625,0.102215,0.0,0.0,0.0,0.77,-0.1135092748275181,,Z,zs1,Z,0.005639979941264843,0.005479171347137305,0.009684208202579064,0.0060398171852984045,0.007649520260670497
3268,0.0,0.0,0.0,0.0,0.53357,1.246073,1.882313,2.661954,2.278598,2.484368,4.621895,4.011297,3.422009,3.815322,5.617414,7.350241,9.401197,9.502508,10.126222,9.776216,8.881984,6.397427,4.245236,1.708127,0.036031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,-1.0604807473813815,,Z,zs3,Z,0.000324233620958379,1.2288835139781942e-05,0.007355323850877115,0.0021268325701443414,0.00043975894924113014
3269,0.0,0.0,0.447334,2.932968,3.590827,6.409111,10.063033,16.9741,17.199886,15.838663,14.019525,5.170994,1.802523,0.814986,0.676418,0.491851,0.338857,0.275616,0.573722,0.721711,0.706353,0.569039,0.356399,0.026085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3e-05,-4.200659450546418,,K,ks4,L,1.6663748523610868e-06,2.2270384656627805e-06,0.0002707775753250209,9.091584179333869e-06,2.2601087819027344e-06
3270,0.0,0.0,0.293266,2.083023,2.404817,4.364732,7.070179,12.046687,10.475304,9.794217,11.51901,6.293508,3.47476,2.58888,2.788117,2.857617,3.068917,2.843045,3.139977,3.230387,3.224425,2.659666,2.024939,0.943588,0.184071,0.211227,0.316454,0.099186,0.0,0.0,0.0,0.0,0.00029,-3.537602002101044,,K,ks4,L,3.4256912343577967e-06,1.2769075702487684e-05,0.0007045659832353009,1.7893172329010453e-06,4.646274415320788e-06
3271,0.0,0.0,0.0,0.0,0.38747,1.113213,1.890147,2.841273,2.093178,1.515904,3.300321,4.334716,4.520441,5.175116,7.21092,8.989847,11.347497,11.381794,11.54514,9.784292,7.015466,3.725778,1.719644,0.107842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,-1.1426675035687317,,Z,zs2,Z,0.0006058944352120638,0.00022882545185655398,0.006365731975575777,0.003088982727185225,0.0008217762840026647
3272,0.0,0.0,0.095955,1.010025,0.776152,1.646368,2.622536,3.82701,2.750287,2.027322,3.637945,4.413825,4.959948,6.217681,8.891713,10.224777,10.890985,9.101484,8.208458,6.825532,5.435731,3.603596,2.219026,0.609052,0.004593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,-1.055517327849831,,Z,zs3,Z,6.05760637455936e-05,7.38582558289182e-05,0.004893784025594386,0.0006191672443606333,8.215948137391193e-05
3273,0.0,0.0,0.0,0.0,0.020141,0.423098,0.656352,0.867036,0.635209,0.539036,0.675085,0.58381,0.587416,0.672569,0.997314,1.81013,4.332811,7.886412,13.068235,17.202315,18.525727,14.090652,9.020706,4.220338,0.858428,0.412366,0.975435,0.82694,0.112437,0.0,0.0,0.0,3.5,0.5440680443502757,,Z,zs1,Z,0.017214960980803374,0.01742667657796829,0.016492726533580138,0.014297317524788205,0.023348698786289472
3274,0.0,0.0,0.0,0.0,0.133641,0.572343,0.911383,1.169951,0.873972,0.820741,1.10721,0.967741,0.934859,1.010109,1.472032,2.636582,6.568982,11.126911,17.102414,19.819379,17.625452,10.373834,4.345742,0.426725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2041199826559248,,Z,zs1,Z,0.01008269649007125,0.009752092922973602,0.013050822059391587,0.009410374927801005,0.013675188898933275
3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004712,0.226478,0.076218,0.455054,0.699002,0.777024,1.528911,5.02514,10.246221,18.368817,20.222476,19.209052,13.062339,7.004847,2.272319,0.786716,0.034675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.5797835966168101,,Z,zs1,Z,0.012632317102052017,0.01326130350799211,0.008551598145520289,0.005943434796591828,0.01713324632670421
3276,0.0,0.0,0.0,0.0,0.0,0.066891,0.409318,0.460522,0.330526,0.215839,0.772677,0.821137,1.407388,3.690076,9.440512,16.112244,21.464678,18.53147,13.824474,7.845482,3.116094,1.148094,0.315822,0.026758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.255272505103306,,Z,zs1,Z,0.009010502810567067,0.009450305371611912,0.00670797507728972,0.00407285824344586,0.012220969671180002
3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163985,0.397714,0.240978,0.061703,1.19666,7.277288,14.71681,22.887103,24.500773,17.855152,8.39663,2.224056,0.081149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.9344984512435676,,Z,zs1,Z,0.026638954097882715,0.02817161724947476,0.013028559640241293,0.012443087643552045,0.03613048649409305
